"mms_id","barcode","signature","location","urns","snISBN","snISSN","volumeNumber","languages","main_title","sub_title","related_title","countryCodes","persons","corperations","publishers","placesOfPublication","yearOfPublication","dateOfPublication","Subjects","GND-Links","gndReferences","classifications","contentInformations","physicalPages","illustrations","physicalFormat","sequence","urls","idnr"
"990050053510603338","+Z21917920X","F 017456-B","ALT FLUG","","","","","ger","Vom k. k. Nieder-Oester. Landes-Präsidium","Die durch die gegenwärtigen Zeitumstände gedrückte Lage der zahlreichen Gewerbe- und Arbeiter-Classen in der Haupt- und Residenzstadt Wien haben den Herrn Minister des Ackerbaues und des Handels ... veranlaßt, ein Comité patriotisch gesinnter Männer zu berufen, welches mit Hilfe des dem Herrn Minister von dem hohen Reichstage zu diesem Ende eröffneten Credits von 2,000.000 Gulden Conventions-Münze den doppelten Zweck anstrebt, die vom Drucke der Zeit betroffenen Gewerbetreibenden in so lange zu unterstützen, bis Gewerbe und Handel eine günstige Wendung genommen haben ... ; Wien am 29. September 1848","","XA-AT, XA-AAAT","Lamberg, Anton Raimund <<von>>","","Aus der k. k. Hof- und Staatsdruckerei","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 29. September 1848, Einblattdruck, einseitig bedr., Amtsnummer: No 44370","[1] Bl.","","Satzspiegel: 31,5 x 16,4 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2006516, http://data.onb.ac.at/dtl/6954668","AC13460943"
"990050053610603338","+Z219179302","F 017457-B","ALT FLUG","","","","","ger","Friede zwischen den Ungarn und Kroaten. Zwei Manifeste unseres guten Kaisers des Friedensstifters","[Wien, den 29. Septbr. 1848]","","XA-AT, XA-AAAT","Z.","","Gedruckt bei Franz Edlen von Schmid","[Wien]","1848","","Revolution, Wien, Flugblatt, Ferdinand, Manifest, Ungarn, Kroatien, Geschichte 1848, Quelle, Ungarn","http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4205648-2, http://d-nb.info/gnd/4078541-5, http://d-nb.info/gnd/4073841-3, http://d-nb.info/gnd/7543525-1","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 29. September 1848, Einblattdruck, zweiseitig bedr.","[1] Bl.","","Satzspiegel: 35,5 x 19,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2006521, http://data.onb.ac.at/dtl/6954670","AC13460978"
"990050053700603338","+Z219179405","F 017458-A.Kopie","ALT FLUG","","","","","ger","Berichtigung eines Druckfehlers","In dem gestern erschienenen Placate des provisorischen Comités der mit der akademischen Legion sympathisirenden Nationalgarden und Bürger Wiens und nächster Umgebung: Etwas für Alle! hat sich ein Druckfehler eingeschlichen. Es soll heißen: Alles für Etwas! Wien den 29. September 1848","","XA-AT, XA-AAAT","","","Aus Jakob Baders Buchhandlung, Stadt, Strobelgasse","[Wien]","1848","","Wien, Revolution, Flugblatt, Flugblatt, Polemik, Geschichte 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4071280-1, http://d-nb.info/gnd/4174997-2","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 29. September 1848, Einblattdruck, einseitig bedr. - Gesamter Text","[1] Bl.","","Satzspiegel: 45,8 x 37,9 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2024714, http://data.onb.ac.at/dtl/6954673","AC13460999"
"990050054480603338","+Z219179508","F 017459-C","ALT FLUG","","","","","ger","Entgegnung auf das Schmähplakat von Pexa: Terrorismus","Wien, den 29. Septbr. 1848","Das Setzer-Personal der Franz Edlen v. Schmid'schen Buchdruckerei","XA-AT, XA-AAAT","Pexa, Leopold Johann <<von>>","","Gedruckt bei Franz Edlen von Schmid","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 29. September 1848, Einblattdruck, einseitig bedr. - Text in zwei Spalten, Die in diesem Schand- und Lügenplakate schmählich angegriffene Ehre des gefertigten Setzer-Personals, die darin ausgesprochene Verdächtigung und Beschuldigung einer gewissen Setzer-Censur setzen das unterzeichnete Personale in die Nothwendigkeit sich durch eine kurze Schilderung des Vorfalles gegen jede derartige Beschuldigung hiemit feierlichst zu verwahren und die Verläumdungen des Herrn Pexa zu entlarven ... wir sind nicht Maschinen, sondern freie constitutionelle Bürger, Aufrechterhaltung der öffentlichen Ruhe, Wahrung der errungenen Freiheit, ist unser Wahlspruch!","[1] Bl.","","Satzspiegel: 44,3 x 34,2 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2024718, http://data.onb.ac.at/dtl/6954675","AC13461173"
"990049570710603338","+Z219179600","F 017460-A","ALT FLUG","","","","","ger","Gerad' aus!","","Abendblatt Gerad' aus!","XA-AT, XA-AAAT","","","Rudolf Lechner","Wien","1848-1848","","Wien, Revolution, Zeitung","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","REGENSBURGER_VERBUNDKLASSIFIKATION: z101, BASISKLASSIFIKATION: 15.60","Format: Abendbl. 1848,1-42: 8°, 1848,43-139: 4°, Tägl. Ausg. 1848,122-141: 2°; 20.5 x 12 cm, ohne Spalteneinteilung; ab 1.Juli 1848: 22 x 18 cm, 2-spaltig, ab 1.Aug.1848: 27 x 17.5 cm, 2-spaltig, Tägl. Ausg. Nr. 122-141: 41.5 x 28 cm, 4-spaltig, Unregelmäßigkeit in der Nummern-Zählung: 10.Okt. = Nr.129, 11.Okt. = Nr.128, 12.Okt. = Nr.130, HST teils: Abendblatt Gerad' aus! - Zusatz bis 1848,121: politisches Abendblatt für's Volk, Impressum: Rudolf Lechner (v. Hrsg., Verl.) - Drucker: A. Benko; zuletzt: U. Klopf sen. u. Alex. Eurich. - Redakteur: Fritz (d.i. Bernhard Friedmann), Darin: Extrabeilagen zu 1848,24.Mai-23.Okt. - 2°, Bibliogr. Nachweis: Helfert, S. 306; Raisp, S. 22. - Literatur: Bohemia, 1848,256(24.Dez.)","","","","","http://data.onb.ac.at/dtl/6918814, http://data.onb.ac.at/dtl/6918608, http://data.onb.ac.at/dtl/6918353, http://data.onb.ac.at/dtl/6919211, http://data.onb.ac.at/dtl/6919998, http://data.onb.ac.at/dtl/6919879, http://data.onb.ac.at/dtl/6919246, http://data.onb.ac.at/dtl/6919105, http://data.onb.ac.at/dtl/6919975, http://data.onb.ac.at/dtl/6920047, http://data.onb.ac.at/dtl/6920078, http://data.onb.ac.at/dtl/6920111, http://data.onb.ac.at/dtl/6920155, http://data.onb.ac.at/dtl/6919445, http://data.onb.ac.at/dtl/6919916, http://data.onb.ac.at/dtl/6919951, http://data.onb.ac.at/dtl/6919852, http://data.onb.ac.at/dtl/6953371, http://data.onb.ac.at/dtl/6954618, http://data.onb.ac.at/dtl/6954178, http://data.onb.ac.at/dtl/6954358, http://data.onb.ac.at/dtl/6954283, http://data.onb.ac.at/dtl/6954591, http://data.onb.ac.at/dtl/6954760, http://data.onb.ac.at/dtl/6954806, http://data.onb.ac.at/dtl/6954867, http://data.onb.ac.at/dtl/6953417, http://data.onb.ac.at/dtl/6954303, http://data.onb.ac.at/dtl/6954829, http://data.onb.ac.at/dtl/6954677, http://data.onb.ac.at/dtl/6954888, http://data.onb.ac.at/dtl/6954925, http://data.onb.ac.at/dtl/6954973, http://data.onb.ac.at/dtl/7195247, http://data.onb.ac.at/dtl/7195237, http://data.onb.ac.at/dtl/7197668, http://data.onb.ac.at/dtl/7197784, http://data.onb.ac.at/dtl/7197472, http://data.onb.ac.at/dtl/7197665, http://data.onb.ac.at/dtl/7197872, http://data.onb.ac.at/dtl/7197738, http://data.onb.ac.at/dtl/7197850","AC02893780"
"990049758780603338","+Z219179703","F 017461-B","ALT FLUG","","","","","ger","Die Bauernzeitung <Wien, 1848.06.10 - 1848.09.30>","","","XA-AT, XA-AAAT","","","Stöckholzer von Hirschfeld, Josef","Wien","1848-1848","","Österreich, Revolution, Zeitung","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4049688-0","","REGENSBURGER_VERBUNDKLASSIFIKATION: z671","Format : 8° u. 4°, Verantw. Red.: Mahler","","","","","http://data.onb.ac.at/dtl/6919805, http://data.onb.ac.at/dtl/6953204, http://data.onb.ac.at/dtl/6954240, http://data.onb.ac.at/dtl/6954686, http://data.onb.ac.at/dtl/6955166","AC02838551"
"990050054580603338","+Z219179806","F 017462-C","ALT FLUG","","","","","ger","Gräßlicher Meuchelmord","Entsetzen durchschauert die menschliche Brust -- der beste Familienvater -- der für echte Freiheit glühndste Staatsbürger -- der ruhmgekrönte General ... Kommissär Graf Lamberg ist in Pesth auf der Brücke meuchlings überfallen -- hingeschlachtet -- zerfleischt worden ... ; Wien, den 30. September 1848","","XA-AT, XA-AAAT","","","Aus Jakob Bader's Buchhandlung, Stadt, Strobelgasse","[Wien]","1848","","Wien, Revolution, Flugblatt, Lamberg, Ferenc, Politischer Mord, Geschichte 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/122110439, http://d-nb.info/gnd/4127407-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. September 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 46 x 37,5 cm Querformat","","http://data.onb.ac.at/dtl/6954691","AC13461239"
"990050054880603338","+Z219179909","F 017463-C","ALT FLUG","","","","","ger","Thaten der Frankfurter Republikaner, welche sich Freiheitsmänner nennen","Wien, den 30. September 1848","Taten","XA-AT, XA-AAAT","J. M.","","Zu haben bei J. Bader, Buchhändler in Wien, Stadt, Strobelgasse","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36","Flugblatt: Wien, 30. September 1848, Einblattdruck, einseitig bedr. - Text in zwei Spalten","[1] Bl.","","Satzspiegel: 48 x 38 cm Querformat","","http://data.onb.ac.at/dtl/6954693","AC13461343"
"990049835880603338","+Z219180006","F 017464-E","ALT FLUG","","","","","ger","Die Aufhebung der Klöster eine Speculation für Kapitalisten!! Eine Prise für Auflöser des christlichen Kreuzes","Wien, am letzten September 1848","Spekulation","XA-AT, XA-AAAT","","","Druck von A. Pichlers Witwe","[Wien]","1848","","Wien, Revolution, Flugblatt, Österreich, Kloster, Säkularisation, Kritik, Geschichte 1848","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4031225-2, http://d-nb.info/gnd/4076950-1, http://d-nb.info/gnd/4033229-9","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 89.41, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. September 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Druckspiegel: 52 x 36,6 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2025868, http://data.onb.ac.at/dtl/6953873, http://data.onb.ac.at/dtl/6954695","AC13429657"
"990049107910603338","+Z219180201","F 016461-A","ALT FLUG","","","","","ger","Theses Defendendae Ex Amplo Medicinae Campo Desumtae, In Quas Absolutis Rigorosis Medicis Pro Doctoratus Medicinae Laurea Rite Et Legitime Obtinenda In Universitatis Viennensis Aedibus Disputabit Joannes Tinzl, Tyrolensis Tyroleos","Die [] Mensis Julii 1848","Juli 1848","XA-AAAT","Tinzl, Johann","","Typis Caroli Ueberreuter","Vindobonae","1848","","Wien, Revolution, Flugschrift, Quelle, Medizin, Disputation, Satire, Politik, Geschichte 1848","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6, http://d-nb.info/gnd/4038243-6, http://d-nb.info/gnd/4012492-7, http://d-nb.info/gnd/4051752-4, http://d-nb.info/gnd/4046514-7","","BASISKLASSIFIKATION: 17.84, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugschrift, undatiert: Wien, Juli 1848, Das Jahr 1848 wurde berühmt durch die Entdeckung von Specifica gegen gewisse fixe Ideen","[2] Bl.","","Satzspiegel: 16,2 x 9,6 cm","","http://data.onb.ac.at/dtl/6954697","AC13108191"
"990049116110603338","+Z219180304","F 016462-A","ALT FLUG","","","","","ger","Gräßliche Schändung einer 18jährigen Jungfrau von sieben räuberischen Soldaten welche, Unthat ihr ein Offizier durch einen Thaler vergüten wollte, oder barbarischer Insurrections-Krieg in Preußisch-Polen","Wahre Begebenheit aus der Jetztzeit","Untat Taler","XA-AT, XA-AAAT","Katoriosky, ...","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Revolution, Wien, Flugschrift","http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Wien. Gedruckt im Juli 1848 bei J. N. Fridrich","[2] Bl.","","Satzspiegel: 18,5 x 15,3 cm","","http://data.onb.ac.at/dtl/6954700","AC13110988"
"990049116970603338","+Z219180407","F 016463-A","ALT FLUG","","","","","ger","Der unentschlossene Wiener, oder welches Geschäft ist in unserer constitutionellen Zeit das einträglichste","Eine humoristische Zeitfrage","","XA-AT, XA-AAAT","Ullmayer, Franz","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugschrift","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Kopftitel, Wien. Gedruckt im Juli 1848 bei J. N. Fridrich, Josephstadt, Langegasse Nr. 58.","[2] Bl.","","Satzspiegel: 21 x 16,8 cm","","http://data.onb.ac.at/dtl/6954705","AC13111390"
"990049117280603338","+Z21918050X","F 016464-B","ALT FLUG","","","","","ger","Freiheit der Freimädchen","","","XA-AAAT","L. S.","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Einblattdruck, zweiseitig bedr. - Kopftitel, Wien, Gedruckt im Juli 1848 bei J. N. Fridrich, Josephstadt, Langegasse Nr. 58.","","","Satzspiegel: 29,1 x 18,6 cm","","http://data.onb.ac.at/dtl/6954710","AC13111484"
"990049149890603338","+Z219180602","F 016465-B","ALT FLUG","","","","","ger","Die Kroaten und Slawonier an die Voelker Oesterreichs","Nachdem die in ihrem am 5. Juni 1848 eröffneten Landtage versammelte kroatisch-slawonische Nation die Sicherung und den weiteren Bestand ihrer nationellen Selbstständigkeit reichlich erwogen, fühlt man sich verpflichtet ihr Streben und ihre Wünsche vor der ganzen Welt offen auszusprechen ... ; [Wien, im Juli 1848]","Deputierten","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Wien, Revolution, Flugschrift, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, Juli 1848, Kopftitel. - Text in zwei Spalten, Ohne Impressum","[2] Bl.","","Satzspiegel: 29 x 17,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001050, http://data.onb.ac.at/dtl/6954713","AC13226885"
"990049122800603338","+Z219180705","F 016466-B","ALT FLUG","","","","","ger","Großes Unglück! 300 Menschen aller Klassen fanden durch das Zerreißen der Kettenbrücke in Pesth, in den Wellen der Donau ihr Grab","(Von einem Augenzeugen) ; Am 19. dieses Monathes ereignete sich in Pesth ein schauderhaftes Unglück ...","","XA-AT, XA-AAAT","","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Budapest, Kettenbrücke, Unglück, Geschichte 1848, Quelle","http://d-nb.info/gnd/4008684-7, http://d-nb.info/gnd/4438121-9, http://d-nb.info/gnd/4186888-2","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Juli 1848, Einblattdruck, zweiseitig bedr. - Kopftitel, Wien. Gedruckt im Juli 1848 bei J. N. Fridrich","[1] Bl.","","Satzspiegel: 34 x 18,5 cm","","http://data.onb.ac.at/dtl/6954718","AC13113314"
"990049122990603338","+Z219180808","F 016467-B","ALT FLUG","","","","","ger","Die Schwarzgelben oder sie haben sich doch geirrt","","","XA-AAAT","L. S.","","Gedruckt ... bei J. N. Fridrich","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Juli 1848, Einblattdruck, zweiseitig bedr. - Kopftitel, Gedruckt im Juli 1848 bei J. N. Fridrich, Josephstadt, Langegasse Nr. 58.","[1] Bl.","","Satzspiegel: 32,5 x 19 cm","","http://data.onb.ac.at/dtl/6954721","AC13113364"
"990049123030603338","+Z219180900","F 016468-B","ALT FLUG","","","","","ger","Etwas Neues von dem hinterlistigen Papst","Wie er den Kaiser durch Cardinal Marichini zu einem schmählichen Frieden verleiten will","","XA-AT, XA-AAAT","Scheibe, Theodor, 1820-1881","","Gedruckt ... bei J. N. Fridrich","[Wien], Wien","1848","","Revolution, Wien, Flugblatt","http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Juli 1848, Einblattdruck, zweiseitig bedr. - Kopftitel, Gedruckt im Juli 1848 bei J. N. Fridrich, Josephstadt, Langegasse Nr. 58.","[1] Bl.","","Satzspiegel: 33 x 19 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001029, http://data.onb.ac.at/dtl/6954724","AC13113399"
"990049123150603338","+Z21918100X","F 016469-B","ALT FLUG","","","","","ger","Der blessirte Student und das hohe deutsche Ehepaar","","blessierte","XA-AT, XA-AAAT","F. B.","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Juli 1848, Einblattdruck, zweiseitig bedr. - Kopftitel, Wien, Gedruckt im Juli 1848, bei J. N. Fridrich, Josephstadt Langegasse Nr. 58.","[1] Bl.","","Satzpiegel: 32 x 18,6 cm","","http://data.onb.ac.at/dtl/6954727","AC13113438"
"990049123220603338","+Z219181102","F 016470-B","ALT FLUG","","","","","ger","Der Reichstag oder Aristokraten und Dummköpfe","","","XA-AT, XA-AAAT","H. B.","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Einblattdruck, zweiseitig bedr., Wien. Gedruckt im Juli 1848, bei J. N. Fridrich, Josephstadt Langegasse Nr. 58.","[1] Bl.","","Satzspiegel: 28 x 18,7 cm","","http://data.onb.ac.at/dtl/6954730","AC13113469"
"990049123380603338","+Z219181205","F 016471-B","ALT FLUG","","","","","ger","Auszug aus den politischen literarischen Tagsblatte Nr. 3 Gold und Larve. Offenes Sendschreiben an den Kaiser von Oesterreich","... Im Namen von 39,000000 Unterthanen ... verlang' ich, daß Euere Majestät unverzüglich in die Residenzstadt Ihrer Monarchie (nach Wien) zurückkehren mögen ; [Wien, im fünften Monate der Befreiung]","Offenes Sendschreiben an den Kaiser von Oesterreich","XA-AT, XA-AAAT","","","Druck von U. Klopf sen. und Alexander Eurich","[Wien]","[1848]","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Wien, im Juli 1848, Einblattdruck, zweiseitig bedr., Aus: Gold und Larve, Nr. 3","[1] Bl.","","Druckspiegel: 32 x 19,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001033, http://data.onb.ac.at/dtl/6954733","AC13113518"
"990049123390603338","+Z219181308","F 016472-B","ALT FLUG","","","","","ger","Wohin werden jetzt die preußischen Juden nach dem Tode kommen?","","","XA-AT, XA-AAAT","P****","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Einblattdruck, zweiseitig bedr., Wien, Gedruckt im Juli 1848 bei J. N. Fridrich, Josephstadt Langegasse Nr. 58.","[1] Bl.","","Satzspiegel: 31,2 x 18,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001037, http://data.onb.ac.at/dtl/6954736","AC13113523"
"990049129270603338","+Z219181400","F 016473-A","ALT FLUG","","","","","ger","Außerordentliches Bulletin zur Allgemeinen Oesterreichischen Zeitung. Irland hat gegen seine Tyrannen zu den Waffen gegriffen","Die am Donnerstag den 27. Juli Morgens 10 Uhr in Liverpool angekommenen Nachrichten lauten: Ganz Süd-Irland ist aufgestanden ... die englischen Truppen waren schnell überwältigt ...","","XA-AAAT","","","Gedruckt und zu haben bei Leop. Sommer","[Wien]","[s.a. 1848]","","Flugblatt, Nordirland, Aufstand, Geschichte 1848, Quelle","http://d-nb.info/gnd/4075462-5, http://d-nb.info/gnd/4003554-2","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.64","Flugblatt, Bulletin: Wien, Juli 1848, Einblattdruck, einseitig bedr., Vorlageform des Erscheinungvermerks: Gedruckt und zu haben bei Leop. Sommer, Dorotheergasse Nr. 1108","[1] Bl.","","Satzspiegel: 20,3 x 18,3 cm","","http://data.onb.ac.at/dtl/6954739","AC13116726"
"990049129620603338","+Z219181503","F 016474-B","ALT FLUG","","","","","ger","Aller Neuestes. Der Kaiser kommt - nicht!","In letzteren Tagen gab sich die ganze Population Wiens der Hoffnung hin, den Kaiser baldigst unter sich zu sehen ... nun erfahren wir zum hundert neun und neunzigsten Male: ""Der Kaiser kommt nicht,"" anstatt desselben Erzherzog Rainer als Stellvertreter des Kaisers ... [Auszug aus dem Demokraten]","","XA-AT, XA-AAAT","","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Einblattdruck, zweiseitig bedr., Wien, Gedruckt im Juli 1848 bei J. N. Fridrich, Josephstadt, Langegasse Nr. 58.","[1] Bl.","","Satzspiegel: 29 x 18,7 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001042, http://data.onb.ac.at/dtl/6954741","AC13116876"
"990049143920603338","+Z219181606","F 016475-B","ALT FLUG","","","","","ger","Victoria! unser guter Kaiser kommt","Unser guter innigstgeliebter Kaiser, unser gnädigster Monarch kommt zurück! ... er wird einziehen in die Burg seiner glorreichen Ahnen, aus welcher böswillige Verleumder Ihn ergriffen","","XA-AT, XA-AAAT","","","Gedruckt ... bei J. N. Fridrich","Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Einblattdruck, zweiseitig bedr., Wien, Gedruckt im Juli 1848 bei J. N. Fridrich","[1] Bl.","","Satzspiegel: 29 x 18,7 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001046, http://data.onb.ac.at/dtl/6954744","AC13223668"
"990049144270603338","+Z219181709","F 016476-C","ALT FLUG","","","","","ger","Das Tagebuch des Schneiders Zwirn im Jahre 1847 und 1848 oder: Was haben die Wiener Geschäftsleute von den Errungenschaften profitirt?","Wien, im September 1848","profitiert","XA-AT, XA-AAAT","Bruno, Carl","","Gedruckt bei Stöckholzer v. Hirschfeld","[Wien]","1848","","Wien, Revolution, Flugblatt, Handwerker, Alltag, Lebensstandard, Geschichte 1847, Geschichte 1848, Parodie, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4023302-9, http://d-nb.info/gnd/4001307-8, http://d-nb.info/gnd/4134319-0, http://d-nb.info/gnd/4044719-4","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, September 1848, Einblattdruck, einseitig bedr. - Text in zwei Spalten, Zu haben in der Liliengase Nr. 898, 1847 Monat Juli ... 1848 Monat Juli","[1] Bl.","","Satzspiegel: 42 x 24,2 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2005773, http://data.onb.ac.at/dtl/6954747, http://data.onb.ac.at/dtl/6953904","AC13223914"
"990049144290603338","+Z219181801","F 016477-C","ALT FLUG","","","","","ger","Einladung zu einer Versammlung der liberal und gutgesinnten männlichen Arbeiter, ohne Ausnahme des Erwerbbetriebes in und um Wien","diese Versammlung soll nächsten Sonntag, wenn die Witterung nur halbwegs günstig, als den 30. Juli 1848, Nachmittags 5 Uhr, bei der neuerbauten Kirche zu Meidling statthaben ... daher sind auch zu dieser Versammlung alle Arbeiter-Freunde, welchen Standes dieselben auch seien, höflichst eingeladen. Der Unternehmer","","XA-AAAT","","","","[S.l.]","[1848]","","Wien, Geschichte 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, Einladung: Juli 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 37,5 x 22,5 cm Querformat","","http://data.onb.ac.at/dtl/6954749","AC13223929"
"990049335740603338","+Z219181904","F 016478-A.Kopie","ALT FLUG","","","","","ger","Im Namen Jesu Christi! Nationalgarden des ersten Bataillons! Geliebte Mitbürger!","Eine erhebende religiöse Feier hat uns heute hier versammelt - eine Fahnenweihe!","","XA-AT, XA-AAAT","","","","[S.l.]","[s.a. 1848]","","Revolution, Wien, Flugblatt","http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien 1848, Einblattdruck, zweiseitig bedr.","[1] Bl.","","","","http://data.onb.ac.at/dtl/6954751","AC13258777"
